web-scraper-order,web-scraper-start-url,type habits,prix,adresse,image_lien-src,container_vetements-homme,container_vetements-homme-href
"1752745009-5896","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5320644_uploaded_image1_1746830346.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891"
"1752745009-5897","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314919_uploaded_image1_1746554270.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891"
"1752745009-5898","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5313316_uploaded_image1_1746471140.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891"
"1752745009-5899","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5310613_uploaded_image1_1746312787.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891"
"1752745009-5900","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293539_uploaded_image1_1745362320.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891"
"1752745009-5901","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277897_uploaded_image1_1744406513.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891"
"1752745009-5902","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277891_uploaded_image1_1744406375.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891"
"1752745009-5903","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276090_uploaded_image1_1744312372.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891"
"1752745027-5904","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5905","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339058_uploaded_image1_1747847985.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5906","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344842_uploaded_image1_1748193885.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5907","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314904_uploaded_image1_1746553879.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5908","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste  Coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5299472_uploaded_image1_1745669456.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5909","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Polo Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293055_uploaded_image1_1745339693.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5910","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Polo Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293039_uploaded_image1_1745339437.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5911","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Polo Lacoste coton","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5283163_uploaded_image1_1744733407.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5912","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste coton","12 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277904_uploaded_image1_1744406795.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5913","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4919051_uploaded_image1_1725058688.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5914","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste coton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4874086_uploaded_image1_1722625481.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745027-5915","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Lacoste coton","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4866829_uploaded_image1_1722296006.jpg","Lacoste coton","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904"
"1752745053-5916","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339081_uploaded_image1_1747848546.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5917","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise  homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5283180_uploaded_image1_1744733806.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5918","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277908_uploaded_image1_1744406926.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5919","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277900_uploaded_image1_1744406647.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5920","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4909550_uploaded_image1_1724513302.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5921","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4942713_uploaded_image1_1726228693.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5922","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4924193_uploaded_image1_1725319996.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5923","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4919074_uploaded_image1_1725059569.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5924","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4908578_uploaded_image1_1724443699.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5925","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemises homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4894034_uploaded_image2_1723643245.jpeg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5926","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4773185_uploaded_image1_1717198111.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745053-5927","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Chemise homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4783598_uploaded_image1_1717715884.jpg","Chemise homme","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277900"
"1752745071-5928","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Jogging homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277911_uploaded_image1_1744407032.jpg","Jogging homme","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-5277911"
"1752745071-5929","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Jogging homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4544902_uploaded_image1_1705254419.jpg","Jogging homme","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-5277911"
"1752745071-5930","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Jogging homme","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4432087_uploaded_image1_1698360963.jpg","Jogging homme","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-5277911"
"1752745071-5931","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Jogging homme","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4377175_uploaded_image1_1694718188.jpg","Jogging homme","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-5277911"
"1752745071-5932","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Jogging homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4250337_uploaded_image1_1686350272.jpg","Jogging homme","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-5277911"
"1752745071-5933","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Jogging homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4261361_uploaded_image1_1687122680.jpg","Jogging homme","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-5277911"
"1752745071-5934","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Jogging homme","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4181552_uploaded_image1_1681817941.jpg","Jogging homme","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-5277911"
"1752745071-5935","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Jogging  homme","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4143453_uploaded_image1_1679421453.jpg","Jogging homme","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-5277911"
