web-scraper-order,web-scraper-start-url,type chausssure,prix,adreesse,image_lien-src,container_chaussures-homme,container_chaussures-homme-href
"1752747912-7983","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets  Air Force 1 Suprême","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4039356_uploaded_image1_1673113705.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7984","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike Air force 1","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4005139_uploaded_image1_1670845516.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7985","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Force 1 Stussy","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4005131_uploaded_image2_1670845393.jpeg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7986","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike Air Force 1","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607490_uploaded_image1_1647250876.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7987","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike Air Force 1","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3518755_uploaded_image1_1641861150.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7988","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Force 1","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3291235_uploaded_image1_1629539382.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7989","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Force 1","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3151317_uploaded_image1_1622742107.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747922-7990","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Max scorpion","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5386909_uploaded_image1_1750612990.jpg","Baskets Air Max scorpion","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-scorpion-5386909"
"1752747936-7991","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior B22","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365750_uploaded_image1_1749419182.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-7992","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior b22","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5368328_uploaded_image1_1749575586.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-7993","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Dior B22","15 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5311319_uploaded_image1_1746374323.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-7994","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior B22","25 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2159876_uploaded_image1_1590200941.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-7995","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior homme B22","45 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4697432_uploaded_image1_1713376777.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-7996","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior B22","12 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5280637_uploaded_image1_1744617017.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-7997","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior B22","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5061576_uploaded_image1_1732572845.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-7998","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior B22","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4938929_uploaded_image1_1726055147.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-7999","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior B22","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4606609_uploaded_image1_1708609897.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-8000","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior b22","35 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906022_uploaded_image1_1611319278.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-8001","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior homme B22","35 000 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4203116_uploaded_image1_1683251167.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747936-8002","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior b22","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4599982_uploaded_image1_1708294340.jpg","Baskets Dior b22","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5368328"
"1752747949-8003","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas campus","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5368322_uploaded_image1_1749575502.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8004","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets New balance et Adidas campus","32 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5153222_uploaded_image1_1737841616.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8005","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas Campus","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5040981_uploaded_image1_1731454854.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8006","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas Campus","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4963799_uploaded_image1_1727380149.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8007","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas Campus","23 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2202836_uploaded_image1_1590919152.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8008","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas Campus","23 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2202831_uploaded_image1_1590919068.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8009","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas Campus","25 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2091112_uploaded_image1_1589148645.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8010","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas campus","30 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5007018_uploaded_image1_1729649148.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8011","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas Campus","25 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4979030_uploaded_image1_1728155462.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8012","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5081254_uploaded_image1_1733601174.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8013","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas Campus","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4977826_uploaded_image1_1728078771.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747949-8014","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike TN","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4930602_uploaded_image1_1725607780.jpg","Baskets Adidas campus","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-campus-5368322"
"1752747961-8015","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","17 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360720_uploaded_image1_1749061990.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8016","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","16 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4891827_uploaded_image1_1723550513.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8017","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3370900_uploaded_image1_1633508519.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8018","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3013089_uploaded_image1_1616325512.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8019","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2386916_uploaded_image2_1593773579.jpeg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8020","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2365291_uploaded_image1_1593433840.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8021","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2249066_uploaded_image1_1591631484.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8022","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","7 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2239766_uploaded_image1_1591466225.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8023","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","7 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2235078_uploaded_image1_1591388004.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8024","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2222243_uploaded_image1_1591204593.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8025","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2200964_uploaded_image1_1590869393.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747961-8026","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales Gucci homme","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2175997_uploaded_image1_1590506460.jpg","Sandales Gucci","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-5360720"
"1752747974-8027","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Jordan 4 Fear","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401322_uploaded_image1_1751400730.jpg","Baskets Jordan 4 Fear","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-4-fear-5401322"
"1752747985-8028","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Force One Suprême","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401336_uploaded_image1_1751401037.jpg","Baskets Air Force One Suprême","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-supreme-5401336"
"1752747985-8029","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air force One Supreme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2927531_uploaded_image1_1612290036.jpg","Baskets Air Force One Suprême","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-supreme-5401336"
"1752747996-8030","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5401340_uploaded_image1_1751401135.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5401340"
"1752747996-8031","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","6 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5395482_uploaded_image2_1751059185.jpeg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5401340"
"1752747996-8032","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5375053_uploaded_image1_1749944221.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5401340"
"1752747996-8033","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussure homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5368229_uploaded_image1_1749571634.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5401340"
"1752747996-8034","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5360111_uploaded_image1_1749039993.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5401340"
